VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
207,41202,16,62641600607,405701,Lugano- Stazione Piazza Besso- Mast 1,01.06.2019,07:52:20,07:50:00,-2,521372.99,0,0,M. Porte aperte,358
207,41202,16,62641600607,405801,Lugano- S. Nicolao- Mast 1,01.06.2019,07:53:08,07:51:00,-2,521373.16,0.17,0.186,,
207,41202,16,62641600607,422001,Lugano- Conservatorio- Mast 1,01.06.2019,07:54:24,07:53:00,-1,521373.59,0.42,0.379,,
207,41202,16,62641600607,482701,Sorengo- Moncucchetto- Mast 1,01.06.2019,07:54:50,07:54:00,-1,521373.81,0.22,0.211,,
207,41202,16,62641600607,482801,Cortivallo- Paese- Mast 1,01.06.2019,07:55:06,07:54:30,-1,521373.94,0.12,0.15,,
207,41202,16,62641600607,482901,Cortivallo- Casa Anziani- Mast 1,01.06.2019,07:55:46,07:55:00,-1,521374.21,0.27,0.273,,
207,41202,16,62641600607,483001,Cremignone- Paese- Mast 1,01.06.2019,07:56:06,07:56:00,0,521374.4,0.18,0.227,,
207,41202,16,62641600607,422101,Breganzona- Via Casale- Mast 1,01.06.2019,07:56:32,07:57:00,0,521374.67,0.26,0.245,,
207,41202,16,62641600607,483101,Breganzona- Prevagno- Mast 1,01.06.2019,07:56:54,07:58:00,1,521374.9,0.23,0.217,,
207,41202,16,62641600607,483201,Muzzano- Paese- Mast 1,01.06.2019,07:59:32,07:59:00,-1,521375.26,0.35,0.421,,
207,41202,16,62641600607,422201,Breganzona- Biogno- Mast 1,01.06.2019,08:01:20,08:01:00,0,521375.97,0.71,0.815,,
207,41202,16,62641600607,406203,Breganzona- Posta- Mast 3,01.06.2019,08:02:22,08:02:00,0,521376.59,0.61,0.569,,
207,41202,16,62641600607,422301,Breganzona- Camara Medi- Mast 1,01.06.2019,08:03:08,08:03:00,0,521376.97,0.38,0.352,,
207,41202,16,62641600607,422401,Breganzona- Camara Scuole- Mast 1,01.06.2019,08:03:24,08:04:00,1,521377.13,0.15,0.238,,
207,41202,16,62641600607,422801,Breganzona- Pianazzo- Mast 1,01.06.2019,08:03:46,08:04:30,1,521377.3,0.16,0.15,,
207,41202,16,62641600607,422501,Breganzona- Vergio'- Mast 1,01.06.2019,08:06:20,08:06:00,0,521377.49,0.19,0.156,M. Porte aperte,54
207,41202,16,62641600607,406002,Massagno- Cinque Vie- Mast 2,01.06.2019,08:07:46,08:09:00,1,521377.92,0.43,0.475,,
207,41202,16,62641600607,405902,Lugano- Studio Radio- Mast 2,01.06.2019,08:08:50,08:10:00,1,521378.23,0.31,0.267,M. Porte aperte,12
207,41202,16,62641600607,405802,Lugano- S. Nicolao- Mast 2,01.06.2019,08:09:28,08:12:00,3,521378.61,0.31,0.303,,
207,41202,16,62641600607,405702,Lugano- Stazione Piazza Besso- Mast 2,01.06.2019,08:09:50,08:13:00,3,521378.79,0.24,0.263,,
207,41202,16,62641600656,405702,Lugano- Stazione Piazza Besso- Mast 2,01.06.2019,08:10:22,08:13:00,3,521378.84,0,0,M. Porte aperte,14
209,41201,16,62641600615,405701,Lugano- Stazione Piazza Besso- Mast 1,01.06.2019,09:21:44,09:20:00,-2,17219.49,0,0,,
209,41201,16,62641600615,405801,Lugano- S. Nicolao- Mast 1,01.06.2019,09:22:18,09:21:00,-1,17219.71,0.22,0.186,M. Porte aperte,8
209,41201,16,62641600615,422001,Lugano- Conservatorio- Mast 1,01.06.2019,09:23:50,09:23:00,-1,17220.12,0.41,0.379,M. Porte aperte,14
209,41201,16,62641600615,482701,Sorengo- Moncucchetto- Mast 1,01.06.2019,09:24:22,09:24:00,0,17220.33,0.2,0.211,,
209,41201,16,62641600615,482801,Cortivallo- Paese- Mast 1,01.06.2019,09:24:40,09:24:30,0,17220.46,0.13,0.15,,
209,41201,16,62641600615,482901,Cortivallo- Casa Anziani- Mast 1,01.06.2019,09:25:20,09:25:00,0,17220.71,0.25,0.273,,
