VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
106,40901,9,81140901915,28011,TPL Rimessa Rugi' E,03.12.2018,06:55:34,07:05:00,9,122981.84,0,0,M. Porte aperte,38
106,40901,9,81140901915,423101,Cureggia- Paese- Mast 1,03.12.2018,07:16:12,07:20:00,4,122986.48,4.83,4.669,,
106,40901,9,81140900902,423101,Cureggia- Paese- Mast 1,03.12.2018,07:20:10,07:20:00,0,122986.52,0,0,M. Porte aperte,58
106,40901,9,81140900902,423002,Cureggia- Bassa- Mast 2,03.12.2018,07:21:48,07:21:00,-1,122987.13,0.61,0.586,M. Porte aperte,20
106,40901,9,81140900902,405501,Pregassona- Piazza di Giro- Mast 1,03.12.2018,07:27:10,07:29:00,2,122990,2.8,2.654,M. Porte aperte,18
106,40901,9,81140900902,408602,Viganello- S. Siro- Mast 2,03.12.2018,07:42:06,07:31:00,-11,122992.98,3.04,1.5,,
106,40901,9,81140901902,408602,Viganello- S. Siro- Mast 2,03.12.2018,07:42:14,07:31:00,-11,122992.98,0,0,,
106,40901,9,81140901902,408602,Viganello- S. Siro- Mast 2,03.12.2018,07:42:14,07:38:00,-4,122992.98,0,1.5,,
106,40901,9,81140900901,408602,Viganello- S. Siro- Mast 2,03.12.2018,07:42:14,07:42:00,0,122992.98,0,0,,
106,40901,9,81140900901,423001,Cureggia- Bassa- Mast 1,03.12.2018,07:49:24,07:49:00,0,122996.37,3.33,3.169,,
106,40901,9,81140900901,423101,Cureggia- Paese- Mast 1,03.12.2018,07:50:36,07:50:00,-1,122996.87,0.55,0.586,,
106,40901,9,81140900904,423101,Cureggia- Paese- Mast 1,03.12.2018,07:51:10,07:50:00,-1,122996.91,0,0,M. Porte aperte,12
106,40901,9,81140900904,423002,Cureggia- Bassa- Mast 2,03.12.2018,07:52:10,07:51:00,-1,122997.47,0.55,0.586,,
106,40901,9,81140900904,405501,Pregassona- Piazza di Giro- Mast 1,03.12.2018,07:58:10,07:59:00,1,123000.36,2.86,2.654,M. Porte aperte,18
106,40901,9,81140900904,408602,Viganello- S. Siro- Mast 2,03.12.2018,08:09:40,08:01:00,-9,123002.45,2.11,1.5,,
106,40901,9,81140901904,408602,Viganello- S. Siro- Mast 2,03.12.2018,08:09:46,08:01:00,-9,123002.45,0,0,,
