VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
106,40901,9,81140901915,28011,TPL Rimessa Rugi' E,01.02.2019,06:57:48,07:05:00,7,130058.98,0,0,,
106,40901,9,81140900902,423101,Cureggia- Paese- Mast 1,01.02.2019,07:20:18,07:20:00,0,130064.53,0,,M. Porte aperte,64
106,40901,9,81140900902,423002,Cureggia- Bassa- Mast 2,01.02.2019,07:22:38,07:21:00,-2,130065.14,0.61,0.586,M. Porte aperte,16
106,40901,9,81140900902,405501,Pregassona- Piazza di Giro- Mast 1,01.02.2019,07:30:32,07:29:00,-2,130067.96,2.74,2.654,M. Porte aperte,18
106,40901,9,81140900902,408602,Viganello- S. Siro- Mast 2,01.02.2019,07:42:32,07:31:00,-12,130070.96,3.07,1.5,,
106,40901,9,81140901902,408602,Viganello- S. Siro- Mast 2,01.02.2019,07:42:52,07:31:00,-12,130070.97,0,0,M. Porte aperte,14
106,40901,9,81140901902,408602,Viganello- S. Siro- Mast 2,01.02.2019,07:42:52,07:38:00,-5,130070.97,655.340027,1.5,,
106,40901,9,81140900901,408602,Viganello- S. Siro- Mast 2,01.02.2019,07:42:52,07:42:00,-1,130070.96,0,0,,
106,40901,9,81140900901,423001,Cureggia- Bassa- Mast 1,01.02.2019,07:51:04,07:49:00,-2,130074.41,3.39,3.169,,
106,40901,9,81140900901,423101,Cureggia- Paese- Mast 1,01.02.2019,07:52:02,07:50:00,-2,130074.93,0.58,0.586,,
106,40901,9,81140900904,423101,Cureggia- Paese- Mast 1,01.02.2019,07:52:44,07:50:00,-3,130074.99,0,,M. Porte aperte,12
106,40901,9,81140900904,423002,Cureggia- Bassa- Mast 2,01.02.2019,07:55:26,07:51:00,-4,130075.6,0.6,0.586,M. Porte aperte,22
106,40901,9,81140900904,405501,Pregassona- Piazza di Giro- Mast 1,01.02.2019,08:07:58,07:59:00,-9,130078.4,2.78,2.654,M. Porte aperte,18
106,40901,9,81140900903,405501,Pregassona- Piazza di Giro- Mast 1,01.02.2019,08:07:58,08:11:00,3,130078.4,3.34,1.5,,
106,40901,9,81140900903,423001,Cureggia- Bassa- Mast 1,01.02.2019,08:15:46,08:19:00,3,130081.18,2.9,2.654,,
106,40901,9,81140900903,423101,Cureggia- Paese- Mast 1,01.02.2019,08:16:42,08:20:00,3,130081.76,0.57,0.586,,
106,40901,9,81140900906,423101,Cureggia- Paese- Mast 1,01.02.2019,08:19:56,08:20:00,0,130081.81,0,0,M. Porte aperte,30
106,40901,9,81140900906,423002,Cureggia- Bassa- Mast 2,01.02.2019,08:22:18,08:21:00,-1,130082.37,0.55,0.586,,
106,40901,9,81140900906,405501,Pregassona- Piazza di Giro- Mast 1,01.02.2019,08:31:14,08:29:00,-2,130085.24,2.78,2.654,M. Porte aperte,12
106,40901,9,81140900906,408602,Viganello- S. Siro- Mast 2,01.02.2019,08:37:46,08:31:00,-7,130086.82,1.66,1.5,,
106,40901,9,81140901916,408602,Viganello- S. Siro- Mast 2,01.02.2019,08:38:08,08:31:00,-7,130086.87,0,,M. Porte aperte,2
106,40901,9,81140901913,28011,TPL Rimessa Rugi' E,01.02.2019,11:22:58,11:27:00,4,130089.66,0,0,,
106,40901,9,81140901913,408602,Viganello- S. Siro- Mast 2,01.02.2019,11:56:38,11:35:00,-22,130094.34,4.67,2.13,,
106,40901,9,81140901905,408602,Viganello- S. Siro- Mast 2,01.02.2019,11:56:44,11:35:00,-22,130094.34,0,0,,
106,40901,9,81140901905,408602,Viganello- S. Siro- Mast 2,01.02.2019,11:56:44,11:42:00,-15,130094.34,0,1.5,,
106,40901,9,81140900905,408602,Viganello- S. Siro- Mast 2,01.02.2019,11:56:44,11:55:00,-2,130094.34,0,0,,
106,40901,9,81140900905,405501,Pregassona- Piazza di Giro- Mast 1,01.02.2019,11:58:42,11:57:00,-2,130095.06,0.72,1.5,M. Porte aperte,16
106,40901,9,81140900905,423001,Cureggia- Bassa- Mast 1,01.02.2019,12:06:12,12:05:00,-1,130097.92,2.85,2.654,M. Porte aperte,22
106,40901,9,81140900905,423101,Cureggia- Paese- Mast 1,01.02.2019,12:07:32,12:06:00,-2,130098.48,0.55,0.586,,
106,40901,9,81140900908,423101,Cureggia- Paese- Mast 1,01.02.2019,13:00:24,13:00:00,0,130099.99,0,,,
