VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
308,41701,F,81141700753,28011,TPL Rimessa Rugi' E,01.10.2019,06:00:50,06:00:00,-1,618116.47,0,0,M. Porte aperte,470
308,41701,F,81141700753,400105,Lugano- Centro- Mast 5,01.10.2019,06:10:32,06:15:00,4,618119.14,2.66,3.8,,
325,41702,F,81141700755,28011,TPL Rimessa Rugi' E,01.10.2019,06:14:56,06:15:00,0,47561.27,0,0,R. Porte aperte,158
308,41701,F,81141700701,400105,Lugano- Centro- Mast 5,01.10.2019,06:17:42,06:15:00,-3,618119.23,0,0,M. Porte aperte,70
308,41701,F,81141700701,402401,Lugano- Piazza Manzoni- Mast 1,01.10.2019,06:20:26,06:17:00,-3,618119.85,0.62,0.347,,
308,41701,F,81141700701,401001,Lugano- Piazza Luini- Mast 1,01.10.2019,06:21:40,06:19:00,-3,618120.43,0.58,0.507,,
308,41701,F,81141700701,400701,Paradiso- Debarcadero- Mast 1,01.10.2019,06:23:16,06:22:00,-1,618121.2,0.73,0.72,M. Porte aperte,12
325,41702,F,81141700755,400105,Lugano- Centro- Mast 5,01.10.2019,06:25:50,06:30:00,4,47564.44,3.39,3.8,,
308,41701,F,81141700701,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,06:26:44,06:27:00,0,618122.84,1.67,1.66,,
308,41701,F,81141700702,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,06:31:16,06:30:00,-1,618122.89,0,0,M. Porte aperte,104
325,41702,F,81141700703,400105,Lugano- Centro- Mast 5,01.10.2019,06:33:48,06:30:00,-4,47564.54,0,0,M. Porte aperte,314
308,41701,F,81141700702,400706,Paradiso- Debarcadero- Mast 6,01.10.2019,06:33:52,06:35:00,1,618124.51,1.61,1.65,,
325,41702,F,81141700703,402401,Lugano- Piazza Manzoni- Mast 1,01.10.2019,06:35:26,06:32:00,-3,47565.15,0.6,0.347,,
308,41701,F,81141700702,401002,Lugano- Piazza Luini- Mast 2,01.10.2019,06:35:42,06:37:30,2,618125.32,0.8,0.769,M. Porte aperte,16
