VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
437,41701,F,81141700753,28011,TPL Rimessa Rugi' E,03.12.2018,05:56:32,06:00:00,3,121929.03,0,0,M. Porte aperte,226
437,41701,F,81141700701,400105,Lugano- Centro- Mast 5,03.12.2018,06:16:20,06:15:00,-1,121932.46,0,0,M. Porte aperte,510
437,41701,F,81141700701,402401,Lugano- Piazza Manzoni- Mast 1,03.12.2018,06:17:36,06:17:00,-1,121933.04,0.57,0.347,,
437,41701,F,81141700701,401001,Lugano- Piazza Luini- Mast 1,03.12.2018,06:18:36,06:19:00,0,121933.61,0.57,0.507,,
441,41702,F,81141700755,28011,TPL Rimessa Rugi' E,03.12.2018,06:19:30,06:15:00,-5,62242.37,0,0,M. Porte aperte,14
437,41701,F,81141700701,400701,Paradiso- Debarcadero- Mast 1,03.12.2018,06:19:48,06:22:00,2,121934.34,0.64,0.72,,
437,41701,F,81141700701,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,06:23:44,06:27:00,3,121935.95,1.69,1.66,,
441,41702,F,81141700755,400105,Lugano- Centro- Mast 5,03.12.2018,06:25:52,06:30:00,4,62245.5,3.35,3.8,,
437,41701,F,81141700702,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,06:30:34,06:30:00,-1,121935.99,0,0,M. Porte aperte,300
441,41702,F,81141700703,400105,Lugano- Centro- Mast 5,03.12.2018,06:31:02,06:30:00,-1,62245.6,0,0,M. Porte aperte,60
441,41702,F,81141700703,402401,Lugano- Piazza Manzoni- Mast 1,03.12.2018,06:32:38,06:32:00,-1,62246.19,0.58,0.347,,
437,41701,F,81141700702,400706,Paradiso- Debarcadero- Mast 6,03.12.2018,06:33:30,06:35:00,2,121937.57,1.58,1.65,,
441,41702,F,81141700703,401001,Lugano- Piazza Luini- Mast 1,03.12.2018,06:33:48,06:34:00,0,62246.75,0.56,0.507,,
441,41702,F,81141700703,400701,Paradiso- Debarcadero- Mast 1,03.12.2018,06:35:14,06:37:00,2,62247.48,0.7,0.72,M. Porte aperte,10
437,41701,F,81141700702,401002,Lugano- Piazza Luini- Mast 2,03.12.2018,06:35:30,06:37:30,2,121938.34,0.77,0.769,M. Porte aperte,12
437,41701,F,81141700702,402402,Lugano- Piazza Manzoni- Mast 2,03.12.2018,06:37:22,06:40:00,3,121938.95,0.57,0.604,M. Porte aperte,12
437,41701,F,81141700702,400105,Lugano- Centro- Mast 5,03.12.2018,06:38:04,06:41:00,3,121939.23,0.3,0.33,,
441,41702,F,81141700703,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,06:39:54,06:42:00,2,62249.09,1.64,1.66,,
437,41701,F,81141700705,400105,Lugano- Centro- Mast 5,03.12.2018,06:47:18,06:45:00,-2,121939.29,0,0,M. Porte aperte,416
441,41702,F,81141700704,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,06:47:52,06:45:00,-3,62249.14,0,0,M. Porte aperte,162
437,41701,F,81141700705,402401,Lugano- Piazza Manzoni- Mast 1,03.12.2018,06:49:26,06:47:00,-2,121939.87,0.57,0.347,,
437,41701,F,81141700705,401001,Lugano- Piazza Luini- Mast 1,03.12.2018,06:50:34,06:49:00,-2,121940.43,0.56,0.507,,
441,41702,F,81141700704,400706,Paradiso- Debarcadero- Mast 6,03.12.2018,06:51:04,06:50:00,-1,62250.72,1.57,1.65,,
437,41701,F,81141700705,400701,Paradiso- Debarcadero- Mast 1,03.12.2018,06:51:40,06:52:00,0,121941.18,0.66,0.72,,
441,41702,F,81141700704,401002,Lugano- Piazza Luini- Mast 2,03.12.2018,06:52:24,06:52:30,0,62251.45,0.73,0.769,,
441,41702,F,81141700704,402402,Lugano- Piazza Manzoni- Mast 2,03.12.2018,06:53:54,06:55:00,1,62252.1,0.61,0.604,M. Porte aperte,14
441,41702,F,81141700704,400105,Lugano- Centro- Mast 5,03.12.2018,06:54:46,06:56:00,1,62252.37,0.3,0.33,,
437,41701,F,81141700705,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,06:54:56,06:57:00,2,121942.78,1.68,1.66,,
437,41701,F,81141700706,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,07:01:14,07:00:00,-1,121942.82,0,0,M. Porte aperte,330
437,41701,F,81141700706,400706,Paradiso- Debarcadero- Mast 6,03.12.2018,07:04:30,07:05:00,0,121944.4,1.58,1.65,,
441,41702,F,81141700707,400105,Lugano- Centro- Mast 5,03.12.2018,07:04:50,07:00:00,-5,62252.42,0,0,M. Porte aperte,78
437,41701,F,81141700706,401002,Lugano- Piazza Luini- Mast 2,03.12.2018,07:06:06,07:07:30,1,121945.18,0.77,0.769,M. Porte aperte,10
441,41702,F,81141700707,402401,Lugano- Piazza Manzoni- Mast 1,03.12.2018,07:06:08,07:02:00,-4,62253.01,0.59,0.347,,
441,41702,F,81141700707,401001,Lugano- Piazza Luini- Mast 1,03.12.2018,07:07:00,07:04:00,-3,62253.58,0.57,0.507,,
437,41701,F,81141700706,402402,Lugano- Piazza Manzoni- Mast 2,03.12.2018,07:07:24,07:10:00,3,121945.78,0.57,0.604,M. Porte aperte,12
441,41702,F,81141700707,400701,Paradiso- Debarcadero- Mast 1,03.12.2018,07:08:04,07:07:00,-1,62254.32,0.65,0.72,,
437,41701,F,81141700706,400105,Lugano- Centro- Mast 5,03.12.2018,07:08:06,07:11:00,3,121946.05,0.3,0.33,,
441,41702,F,81141700707,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,07:11:56,07:12:00,0,62255.92,1.68,1.66,,
437,41701,F,81141700709,400105,Lugano- Centro- Mast 5,03.12.2018,07:14:46,07:15:00,0,121946.1,0,0,M. Porte aperte,332
437,41701,F,81141700709,402401,Lugano- Piazza Manzoni- Mast 1,03.12.2018,07:17:16,07:17:00,0,121946.69,0.59,0.347,,
441,41702,F,81141700708,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,07:18:24,07:15:00,-3,62255.97,0,0,M. Porte aperte,174
437,41701,F,81141700709,401001,Lugano- Piazza Luini- Mast 1,03.12.2018,07:18:24,07:19:00,1,121947.25,0.56,0.507,,
437,41701,F,81141700709,400701,Paradiso- Debarcadero- Mast 1,03.12.2018,07:19:38,07:22:00,2,121948,0.66,0.72,,
441,41702,F,81141700708,400706,Paradiso- Debarcadero- Mast 6,03.12.2018,07:22:02,07:20:00,-2,62257.55,1.58,1.65,,
441,41702,F,81141700708,401002,Lugano- Piazza Luini- Mast 2,03.12.2018,07:23:40,07:22:30,-1,62258.33,0.77,0.769,M. Porte aperte,12
437,41701,F,81141700709,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,07:24:14,07:27:00,3,121949.6,1.68,1.66,,
441,41702,F,81141700708,402402,Lugano- Piazza Manzoni- Mast 2,03.12.2018,07:25:24,07:25:00,0,62258.94,0.57,0.604,M. Porte aperte,14
441,41702,F,81141700708,400105,Lugano- Centro- Mast 5,03.12.2018,07:26:14,07:26:00,0,62259.2,0.3,0.33,,
437,41701,F,81141700710,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,07:30:54,07:30:00,-1,121949.65,0,0,M. Porte aperte,350
437,41701,F,81141700710,400706,Paradiso- Debarcadero- Mast 6,03.12.2018,07:33:46,07:35:00,1,121951.23,1.57,1.65,,
441,41702,F,81141700711,400105,Lugano- Centro- Mast 5,03.12.2018,07:34:02,07:30:00,-4,62259.27,0,0,M. Porte aperte,406
441,41702,F,81141700711,402401,Lugano- Piazza Manzoni- Mast 1,03.12.2018,07:35:38,07:32:00,-4,62259.85,0.58,0.347,,
437,41701,F,81141700710,401002,Lugano- Piazza Luini- Mast 2,03.12.2018,07:36:08,07:37:30,1,121952,0.77,0.769,M. Porte aperte,10
441,41702,F,81141700711,401001,Lugano- Piazza Luini- Mast 1,03.12.2018,07:36:36,07:34:00,-3,62260.41,0.56,0.507,,
437,41701,F,81141700710,402402,Lugano- Piazza Manzoni- Mast 2,03.12.2018,07:37:50,07:40:00,2,121952.61,0.57,0.604,M. Porte aperte,24
441,41702,F,81141700711,400701,Paradiso- Debarcadero- Mast 1,03.12.2018,07:37:54,07:37:00,-1,62261.15,0.64,0.72,,
437,41701,F,81141700710,400105,Lugano- Centro- Mast 5,03.12.2018,07:38:58,07:41:00,2,121952.88,0.3,0.33,,
441,41702,F,81141700711,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,07:44:46,07:42:00,-3,62262.76,1.7,1.66,,
437,41701,F,81141700713,400105,Lugano- Centro- Mast 5,03.12.2018,07:47:08,07:45:00,-2,121952.94,0,0,M. Porte aperte,298
441,41702,F,81141700712,414601,Pazzallo- P&R Fornaci- Mast 1,03.12.2018,07:47:18,07:45:00,-2,62262.81,0,0,M. Porte aperte,90
437,41701,F,81141700713,402401,Lugano- Piazza Manzoni- Mast 1,03.12.2018,07:48:52,07:47:00,-2,121953.52,0.58,0.347,,
437,41701,F,81141700713,401001,Lugano- Piazza Luini- Mast 1,03.12.2018,07:50:44,07:49:00,-2,121954.13,0.6,0.507,M. Porte aperte,18
437,41701,F,81141700713,400701,Paradiso- Debarcadero- Mast 1,03.12.2018,07:52:22,07:52:00,0,121954.83,0.66,0.72,M. Porte aperte,12
