VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
106,40901,9,81140901915,28011,TPL Rimessa Rugi' E,02.11.2018,07:08:46,07:05:00,-4,119320.04,0,0,,
106,40901,9,81140901915,423101,Cureggia- Paese- Mast 1,02.11.2018,07:18:42,07:20:00,1,119325.41,5.37,4.669,,
106,40901,9,81140900902,423101,Cureggia- Paese- Mast 1,02.11.2018,07:20:18,07:20:00,0,119325.41,0,,,
106,40901,9,81140900902,423002,Cureggia- Bassa- Mast 2,02.11.2018,07:21:50,07:21:00,-1,119326.09,0.67,0.586,M. Porte aperte,18
106,40901,9,81140900902,405501,Pregassona- Piazza di Giro- Mast 1,02.11.2018,07:28:24,07:29:00,1,119328.96,2.78,2.654,,
106,40901,9,81140900902,408602,Viganello- S. Siro- Mast 2,02.11.2018,07:30:06,07:31:00,1,119329.62,0.74,1.5,,
106,40901,9,81140900901,408602,Viganello- S. Siro- Mast 2,02.11.2018,07:45:00,07:42:00,-3,119329.73,0,0,,
106,40901,9,81140900901,423001,Cureggia- Bassa- Mast 1,02.11.2018,07:54:40,07:49:00,-6,119333.34,3.53,3.169,,
106,40901,9,81140900901,423101,Cureggia- Paese- Mast 1,02.11.2018,07:55:30,07:50:00,-6,119333.83,0.56,0.586,,
106,40901,9,81140900904,423101,Cureggia- Paese- Mast 1,02.11.2018,07:56:12,07:50:00,-6,119333.82,0,0,,
106,40901,9,81140900904,423002,Cureggia- Bassa- Mast 2,02.11.2018,07:57:28,07:51:00,-6,119334.46,0.63,0.586,,
106,40901,9,81140900904,405501,Pregassona- Piazza di Giro- Mast 1,02.11.2018,08:04:02,07:59:00,-5,119337.36,2.82,2.654,,
106,40901,9,81140900904,408602,Viganello- S. Siro- Mast 2,02.11.2018,08:10:00,08:01:00,-9,119339.38,2.09,1.5,,
106,40901,9,81140900903,408602,Viganello- S. Siro- Mast 2,02.11.2018,08:10:16,08:09:00,-1,119339.38,0,0,,
106,40901,9,81140900903,405501,Pregassona- Piazza di Giro- Mast 1,02.11.2018,08:11:48,08:11:00,-1,119340.1,0.72,1.5,,
106,40901,9,81140900903,423001,Cureggia- Bassa- Mast 1,02.11.2018,08:17:50,08:19:00,1,119343,2.81,2.654,,
106,40901,9,81140900903,423101,Cureggia- Paese- Mast 1,02.11.2018,08:18:38,08:20:00,1,119343.49,0.56,0.586,,
106,40901,9,81140900906,423101,Cureggia- Paese- Mast 1,02.11.2018,08:20:18,08:20:00,0,119343.49,0,0,,
106,40901,9,81140900906,423002,Cureggia- Bassa- Mast 2,02.11.2018,08:21:22,08:21:00,0,119344.12,0.63,0.586,,
106,40901,9,81140900906,405501,Pregassona- Piazza di Giro- Mast 1,02.11.2018,08:27:46,08:29:00,1,119347.03,2.83,2.654,,
106,40901,9,82140900923,28011,TPL Rimessa Rugi' E,02.11.2018,11:46:54,11:47:00,0,119350.16,0,0,,
106,40901,9,82140900923,408602,Viganello- S. Siro- Mast 2,02.11.2018,11:55:26,11:55:00,0,119353.57,3.4,2.13,,
106,40901,9,81140900905,408602,Viganello- S. Siro- Mast 2,02.11.2018,11:55:46,11:55:00,-1,119353.56,0,0,,
106,40901,9,81140900905,405501,Pregassona- Piazza di Giro- Mast 1,02.11.2018,11:57:52,11:57:00,-1,119354.3,0.73,1.5,M. Porte aperte,22
106,40901,9,81140900905,423001,Cureggia- Bassa- Mast 1,02.11.2018,12:04:30,12:05:00,0,119357.13,2.83,2.654,,
106,40901,9,81140900905,423101,Cureggia- Paese- Mast 1,02.11.2018,12:05:54,12:06:00,0,119357.69,0.55,0.586,,
106,40901,9,81140900908,423101,Cureggia- Paese- Mast 1,02.11.2018,13:00:28,13:00:00,0,119357.68,0,0,,
106,40901,9,81140900908,423002,Cureggia- Bassa- Mast 2,02.11.2018,13:01:30,13:01:00,0,119358.33,0.64,0.586,,
106,40901,9,81140900908,405501,Pregassona- Piazza di Giro- Mast 1,02.11.2018,13:07:32,13:09:00,1,119361.22,2.82,2.654,,
106,40901,9,81340901906,28011,TPL Rimessa Rugi' E,02.11.2018,15:23:02,15:22:00,-1,119364.76,0,0,M. Porte aperte,28
106,40901,9,81340901906,408602,Viganello- S. Siro- Mast 2,02.11.2018,15:30:20,15:30:00,0,119368.03,3.27,2.13,,
106,40901,9,81140900907,408602,Viganello- S. Siro- Mast 2,02.11.2018,15:30:36,15:30:00,-1,119368.03,0,0,,
106,40901,9,81140900907,405501,Pregassona- Piazza di Giro- Mast 1,02.11.2018,15:32:28,15:32:00,0,119368.76,0.73,1.5,,
106,40901,9,81140900907,423001,Cureggia- Bassa- Mast 1,02.11.2018,15:39:22,15:40:00,1,119371.66,2.82,2.654,,
106,40901,9,81140900907,423101,Cureggia- Paese- Mast 1,02.11.2018,15:40:16,15:41:00,1,119372.15,0.56,0.586,,
106,40901,9,81140900910,423101,Cureggia- Paese- Mast 1,02.11.2018,15:45:34,15:45:00,-1,119372.15,0,0,,
106,40901,9,81140900910,423002,Cureggia- Bassa- Mast 2,02.11.2018,15:46:50,15:46:00,-1,119372.79,0.63,0.586,,
